Domain,Category,SubCategory,ThreadTitle,ThreadUrl,Postid,Posturl,PublishTime,FetchTime,Author,Text, Links,reference_url,crawl_type
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4551775,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4551775,1534207560000,1541654735801,Schutzstaffel,"
Hello.I am posting this instead of friend of mine..
Everytime he start his computer normally,he get BSOD (one in picture attached below).
Everytime he start his computer in SafeMode (Any,+Networking,Command Promt),it just freeze in one point.
When he tries Startup Repair, it just freezes in middle of Loading Files thing.
He was not able to boot it up even if he clicked option ""Last known good Configuration"".
Before this,he was able to start his windows normally,but he had one problem,which was the Colored Vertical lines all over (actually not all over,but pretty much whole screen) his Monitor (They show up when The ""Starting Windows"" Thing starts).
And Before that,he also had some BSODs related to GPU Drivers,which he was able to fix.
I suspect that his PC is infected with some kind of malware,but,after all, I am not expert,so that's why I am posting this here ..
The newest Problem (With 0x000000BE Bsod) started about 4-5 days ago...
Attached Thumbnails
https://www.bleepingcomputer.com/forums/uploads/monthly_08_2018/post-1100045-0-15313000-1534250337_thumb.jpg
Edited by Schutzstaffel, 14 August 2018 - 07:25 PM.
",[u'https://www.bleepingcomputer.com/forums/uploads/monthly_08_2018/post-1100045-0-15313000-1534250337_thumb.jpg'],https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4552547,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4552547,1534310100000,1541654735804,dmccoy,"
Please have him following the instructions in the link below.
https://www.bleepingcomputer.com/forums/t/576314/blue-screen-of-death-bsod-posting-instructions-windows-10-81-8-7-vista/
",[u'https://www.bleepingcomputer.com/forums/t/576314/blue-screen-of-death-bsod-posting-instructions-windows-10-81-8-7-vista/'],https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4552548,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4552548,1534310640000,1541654735813,Schutzstaffel,"
Hm.. Because of BSOD,he can't get to Desktop at all. Not even in safe mode ....
So.. He can't do first 3 steps
(1. Download the Sysnative BSOD Dump + System File Collection App - save to Documents folder )
(2. Run the Sysnative app - Double-click on the downloaded EXE file )
(3. Create a new topic by clicking http://www.bleepingcomputer.com/forums/index.php?app=forums&module=post&section=post&do=new_post&f=233HERE, and be sure to:
-  attach the SysnativeFileCollectionApp.zip file to the message)
He can just do 4. In your new topic, please provide the answers for as many of the following as you can:
 System Manufacturer           Exact model number (if laptop, check the label on bottom)         OS - Windows 10, 8.1, 8, 7, or Vista?  If Windows 10, please include the Version number and Build Number.                  Under Windows 10, to obtain this information hit the Windows Key, type ""winver"", hit Enter.         x86 (32-bit) or x64 (64-bit)?         What was original installed OS on system?         Is the OS an OEM version (came pre-installed on system) or full retail version (YOU purchased it from retailer)?         Age of the computer (hardware)         Age of OS installation - and whether you have re-installed the OS
 Laptop or Desktop computer?                CPU                Video Card                 If Desktop please also include:                       MotherBoard                       Power Supply - brand & wattage
And 5. While waiting for a reply....
",[u'http://www.bleepingcomputer.com/forums/index.php?app=forums&module=post&section=post&do=new_post&f=233'],https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4552550,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4552550,1534311360000,1541654735818,Schutzstaffel,"
I can provide You some answers for him:
OS - Windows 7 (x86)
What was original installed OS on system - Windows 7
Is the OS an OEM version or full retail Version - It was OEM,but after he tried to Update it to Windows 10,because of failure to install windows 10,it rolled back to windows 7 and from that moment his OS became non-genuine.
Age of the computer - Around 7-8 years..
Age of OS installation - If the Reinstallation of Win7 after failing to install Win10 counts,then maybe week and a half.If not,then maybe Year or so.
Laptop or Desktop Computer - Desktop
Everything else (Exact model number,CPU,Video Card, Motherboard and Power Supply) I don't know. I'll ask him,so after he tells me,I'll post those things here.
",,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4552594,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4552594,1534402980000,1541654735821,dmccoy,"
Is the OS an OEM version or full retail Version - It was OEM,but after he tried to Update it to Windows 10,because of failure to install windows 10,it rolled back to windows 7 and from that moment his OS became non-genuine.
Unfortunately due to this license issue and terms of use we are not able to offer any help until the license issue is resolved. If they have a genuine license for Windows 10, then the best option may be to try and backup the files using one of the following methods or a Linux distro and perform a new clean install of Windows 10 as follows.
Backup files outside of Windows 
https://www.easeus.com/todo-backup-resource/backup-data-without-booting-into-windows.html
Macrium Reflect
https://www.macrium.com/reflectfree
How to use
https://reflect.macrium.com/webtutorial/How_to_create_a_disk_image.asp
How to Clean install Windows 10 from USB
https://www.laptopmag.com/articles/clean-install-windows-10
","[u'https://www.easeus.com/todo-backup-resource/backup-data-without-booting-into-windows.html', u'https://www.macrium.com/reflectfree', u'https://reflect.macrium.com/webtutorial/How_to_create_a_disk_image.asp', u'https://www.laptopmag.com/articles/clean-install-windows-10']",https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4552600,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4552600,1534403400000,1541654735824,dmccoy,"
One more thing I forgot to mention is I would highly recommend that they run the following hardware tests before installing Windows 10.
H/W Diagnostics:Please start by running these bootable hardware diagnostics:http://www.carrona.org/memdiag.html (read the details at the link)http://www.carrona.org/hddiag.html (read the details at the link) - Test ALL of the hard drives.
","[u'http://www.carrona.org/memdiag.html', u'http://www.carrona.org/hddiag.html']",https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4552602,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4552602,1534403940000,1541654735826,Schutzstaffel,"
Ok,so You think that Installing clean copy of Windows 10 after he buy the licence will fix the problem?
",,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4552619,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4552619,1534404540000,1541654735829,dmccoy,"
I would start with the hardware test first and make sure there are no issues. With that error it can likely be hardware issues. Did he run Windows 10 successfully on his system before? I need to see the specs of his system to make sure it is compatible with Windows 10, otherwise he can try correcting his Windows 7 license issue and continue using it.  If Windows 10 was ever legally installed he should not have to purchase another license and it should activate automatically or he can use some software I can recommend to retrieve the key.
Edited by dmccoyks, 16 August 2018 - 01:01 AM.
",,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4552630,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4552630,1534361640000,1541654735832,Schutzstaffel,"
He never had Windows 10 on that PC. Only Windows 7. I will make bootable usb with that h/w diagnostics thing and I will run it on his system. If there are no errors,so that means that he can Reinstall Windows 7 with new licence? His Licence was normal until he tried to Upgrade from Windows 7 to Windows 10,after failing,his licence became non-genuine.Why that happened?
His Windows 7 licence was OEM,so he tried to upgrade to Win10 without purchasing new licence. He have no problem buying new,but better upgrading for free than spending money for same thing.
Edited by Schutzstaffel, 16 August 2018 - 01:08 AM.
",,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD 0x000000BE,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,4552639,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/#entry4552639,1534363680000,1541654735834,dmccoy,"
Start with the H/W tests and let me know the results. 
He never had Windows 10 on that PC. Only Windows 7
Okay, I misunderstood. He will need to contact Microsoft and to try and get the license issue fixed if he has a genuine Windows 7 license or he can try using his key and see if it will allow him to upgrade to Windows 10. 
",,https://www.bleepingcomputer.com/forums/t/682130/bsod-0x000000be/,keep up
